"Please enter your email below and we\'ll send you confirmation link for it.","Informe seu email e enviaremos um link de confirmação para isso."
"Please enter your email.","Informe seu email."
"Please make sure your passwords match.","Por favor, certifique-se de que suas senhas coincidem."
"Please select",Selecione...
"Please select a website which contains store view","Por favor seleccione um Web site que contém o armazenamento de modo de exibição"
"Please select region, state or province","Selecione o Estado..."
"Please, check your email for confirmation key.","Verifique a chave de confirmação no seu email."
"Prefix Dropdown Options","Opções de prefixo do dropdown"
Price,Preço
Product,Produto
"Product ID","ID do Produto"
"Product Name","Nome do Produto"
"Product Reviews","Avaliação do Produto"
"Product Tags","Tags do Produto"
"Purchase On","Comprado Em"
"Purchased At","Comprado Em"
Qty,Quantidade
"Recent Orders","Últimos Pedidos"
"Records for %s store found.","Registros para %s loja encontrado(s)."
"Recovery Link Expiration Period (days)","Período de validade do Link de recuperação (dias)"
"Redirect Customer to Account Dashboard after Logging in","Redirecionar o Cliente para Painel da Conta depois de efetuar login"
Refunded,Reembolsado
"Registered Customers","Minha Conta"
"Remind Email Template","Lembrar o modelo de E-mail"
"Remind Password","Lembrar senha"
Remove,Excluir
"Require Emails Confirmation","Necessário Confirmar por Email"
"Reset a Password","Redefinir uma senha."
"Retrieve address data","Recuperar informações de endereço"
"Retrieve address info","Recuperar informações de endereço"
"Retrieve customer addresses","Recuperar endereços de cliente"
"Retrieve customer data","Recuperar dados de cliente"
"Retrieve customer groups","Recuperar grupos de cliente"
"Retrieve customer info","Recuperar informações de cliente"
"Retrieve customers","Recuperar clientes"
"Retrieve your confirmation link here","Recuperar link de confirmação aqui"
"Retrieve your password here","Recuperar sua senha aqui"
SKU,SKU
"Sales Statistics","Estatísticas de Venda"
Save,Salvar
"Save Address",Salvar
"Save Customer",Salvar
"Save Customer Group",Salvar
"Save Password","Salvar Senha"
"Save and Continue Edit","Salvar e Continuar Editando"
"Saved %d record(s)","Salvo %d registro(s)"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Ponto e vírgula (;) separa valores.<br/>Coloque ponto e vírgula no início para deixar primeiro opção em branco.<br/>Deixe em branco para abrir campo de texto."
"Send From","Enviar De"
"Send Welcome Email","Enviar e-mail de Boas-Vindas"
"Send Welcome Email after Confirmation","Enviar email de boas-vindas após confirmação"
"Send auto-generated password","Enviar senha automática"
"Send confirmation link","Enviar link de confirmação"
Sending,Enviando
Sent,Enviado
"Session Start Time","Hora de Entrada"
"Set as Default Billing Address","Marcar como endereço de cobrança padrão"
"Set as Default Shipping Address","Marcar como endereço de entrega padrão"
"Share Customer Accounts","Compartilhar Contas de Clientes"
"Shipped to First Name","Entregue para o Nome"
"Shipped to Last Name","Entregue para o Sobrenome"
"Shipped to Name","Entregue para"
"Shopping Cart","Carrinho de Compras"
"Shopping Cart - %d item(s)","Carrinho de Compras - %d item(s)"
"Shopping Cart of %1$s - %2$d item(s)","Carrinho de %1$ s-%2$ d item (ns)"
"Show Date of Birth","Exibir Data de Nascimento"
"Show Gender","Exibir Sexo"
"Show Middle Name (initial)","Exibir Nome do Meio (inicial)"
"Show Prefix","Exibir Prefixo"
"Show Suffix","Exibir Sufixo"
"Show Tax/VAT Number","Exibir CPF/CNPJ"
"Show VAT Number on Frontend","Visualizar o número de VAT no Frontend"
"Sign Up for Newsletter","Desejo receber ofertas por email"
"Skipping import row, required field ""%s"" is not defined.","Pular importação da linha, campo obrigatório ""%s"" não informado."
"Skipping import row, website ""%s"" field does not exist.","Pular importação da linha, website ""%s"" campo não existe."
State/Province,Estado
Status,Status
Store,Loja
"Store View",Visão
"Street Address",Rua
"Street Address %s","Rua %s"
Subject,Assunto
Submit,Enviar
"Subscribe to Newsletter","Assinar Newsletter"
"Subscribed to Newsletter?","Assinar Newsletter?"
"Suffix Dropdown Options","Opções de sufixo dropdown"
"Tag Name","Nome da Tag"
"Tax Calculation Based On","Cálculo de imposto com base no"
"Tax Class","Classe de Impostos"
"Tax/VAT number","Número CPF/CNPJ"
Telephone,Telefone
Text,Texto
"Text One Line","Texto Uma Linha"
"Thank you for registering with %s.","Obrigado por se registrar com %s."
"The Date of Birth is required.","Data de nascimento é necessário."
"The TAX/VAT number is required.","É necessário o número de fiscais/IVA."
"The VAT ID entered (%s) is not a valid VAT ID.","O VAT ID introduzido (%s) não é uma VAT ID válido."
"The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s.","O VAT ID introduzido (%s) não é uma VAT ID válido. O cliente iria pertencer ao grupo de cliente %s."
"The VAT ID is valid. The current Customer Group will be used.","O VAT ID é válido. O grupo de cliente atual será usado."
"The account information has been saved.","A informação da conta foi salva com sucesso."
"The address does not belong to this customer.","O endereço não pertence a este cliente."
"The address has been deleted.","O endereço foi excluído com sucesso."
"The address has been saved.","O endereço foi salvo com sucesso."
"The customer ID and email did not match, skipping the record, line: %s","A ID do cliente e o email não correspondeu, ignorando o registro, linha: %s"
"The customer does not have default billing address.","O cliente não possui um endereço de cobrança padrão."
"The customer email (%s) already exists, skipping the record, line: %s","O e-mail do cliente (%s) já existe, ignorando o registro, linha: %s"
"The customer group has been deleted.","O grupo do cliente foi excluído com sucesso."
"The customer group has been saved.","O grupo do cliente não pode ser salvo."
"The customer is currently assigned to Customer Group %s.","O cliente está atualmente atribuído ao grupo de clientes %s."
"The first name cannot be empty.","O primeiro nome não pode estar vazio."
"The group ""%s"" cannot be deleted","O grupo ""%s"" não pode ser excluído"
"The last name cannot be empty.","O último nome não pode estar vazio."
"The minimum password length is %s","O comprimento mínimo da senha é %s"
"The password cannot be empty.","A senha não pode estar vazia."
"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","A senha precisa ter pelo menos 6 caracteres. Espaços a direita ou esquerda serão ignorados."
"The suffix that goes after name (Jr., Sr., etc.)","O sufixo vem depois do nome (Jr., Sr., etc.)"
"The title that goes before name (Mr., Mrs., etc.)","O título vem antes do nome (Mr., Mrs., etc.)"
"There are no items in customer's wishlist at the moment","Não possui itens nos favoritos dos clientes neste momento"
"There are no items in customer\'s shopping cart at the moment","Não possui itens no carrinho de compras do cliente neste momento"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Já existe uma conta com este endereço de email. Se este email pertence a você, <a href=""%s"">clique aqui</a> para recuperar sua senha e o acesso a sua conta."
"There was an error validating the VAT ID.","Erro ao validar o VAT ID."
"There was an error validating the VAT ID. The customer would belong to Customer Group %s.","Erro ao validar o VAT ID. O cliente iria pertencer ao grupo de cliente %s."
"This account is not confirmed.","Esta conta não foi confirmada."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","Esta conta não foi confirmada. <a href=""%s"">Clique aqui</a> para re-enviar a confirmação por email."
"This customer email already exists","Este e-mail do cliente já existe"
"This customer has no saved addresses.","O cliente não possui endereços salvos."
"This email does not require confirmation.","Este email não requer confirmação."
"This email will be sent instead of default welcome email, after account confirmation.","Este e-mail será enviado como e-mail de boas-vindas no lugar do e-mail padrão, depois da confirmação de conta."
"This is My Default %s Address","Este é meu endereço padrão %s "
"To Cart",Comprar
"To show VAT number on frontend, set Show VAT Number on Frontend option to Yes.","Para visualizar o número de VAT no frontend, defina Mostrar número de VAT Frontend opção para Sim."
Total,Total
Type,Tipo
Unknown,Desconhecido
"Unsubscribe from Newsletter","Cancelar Newsletter"
Update,Atualizar
"Update customer address data","Atualizar informações de endereço do cliente"
"Update customer data","Atualizar informações de cliente"
"Use as My Default %s Address","Usar como Meu Endereço Padrão %s "
"Use as My Default Billing Address","Usar como meu endereço de cobrança"
"Use as My Default Shipping Address","Usar como meu endereço de entrega"
"Use as my default billing address","Usar como meu endereço de cobrança"
"Use as my default shipping address","Usar como meu endereço de entrega padrão"
"VAT Number","Número de VAT"
"VAT Request Date","Data do pedido de VAT"
"VAT Request Identifier","Identificador solicitação de VAT"
"Validate VAT Number","Validar número de VAT"
"Validate on Each Transaction","Validar em cada transação"
"Validation Error Group","Grupo de erro de validação"
View,Exibir
"View Order","Visualizar Pedido"
Visitor,Visitantes
"Visitors Only","Apenas Visitantes"
Website,Website
"Welcome Email","Email de Boas-Vindas"
Wishlist,Favoritos
"Wishlist - %d item(s)","Favoritos - %d item(s)"
"Would you like to change the Customer Group for this order?","Gostaria de alterar o grupo de cliente para esta ordem?"
"Wrong confirmation key.","Chave de confirmação errada."
"Wrong customer account specified.","Conta de cliente informada não confere."
"Wrong email.","Email Errado."
"Wrong transactional account email type","Tipo de e-mail errado transacional conta"
YYYY,YYYY
Year,Ano
"You are currently not subscribed to any newsletter.","Você não faz parte de nenhuma lista de newsletter."
"You are currently not subscribed to our newsletter.","Você atualmente não faz parte de nossa newsletter."
"You are currently subscribed to 'General Subscription'.","Você recebe newsletter de 'Assinatura Geral'."
"You are currently subscribed to our newsletter.","Você atualmente recebe nossa newsletter."
"You are now logged out","Você agora foi desconectado"
"You have logged out and will be redirected to our homepage in 5 seconds.","Sua sessão foi finalizada, em alguns segundos você será redirecionado a página inicial."
"You have no additional address entries in your address book.","Você não possui outros endereços cadastrados."
"You have no additional entries in your address book.","Você não possui outros endereços no seu livro de endereços."
"You have no default billing address in your address book.","Você não possui um endereço de cobrança no seu livro de endereços."
"You have no default entries in your address book.","Você não possui nenhum endereço no seu livro de endereços."
"You have no default shipping address in your address book.","Você não possui um endereço de entrega principal."
"You have not set a default billing address.","Você não possui um endereço de cobrança padrão."
"You have not set a default shipping address.","Você não possui um endereço de entrega principal."
"You have placed no orders yet.","Você não realizou nenhum pedido ainda."
"You have placed no products yet.","Você não pegou nenhum produto ainda."
"You will be charged tax.","Você será cobrado imposto."
"You will not be charged tax.","Você não será cobrado imposto."
"Your Tax ID cannot be validated.","Seu ID de imposto não pode ser validado."
"Your VAT ID was successfully validated.","Seu VAT ID foi validada com sucesso."
"Your account balance is: %s","O balanço da sua conta é: %s"
"Your password has been updated.","Sua senha foi atualizada."
"Your password reset link has expired.","Seu link de redefinição de senha expirou."
ZIP,CEP
"ZIP/Post Code",Cep
"Zip/Postal Code",Cep
n/a,n/a
or,ou
