"Can\'t load customer form.","Can\ ' t carregar o formulário de cliente."
"Can\'t load default themes.","Pode t \ 'temas padrão de carga."
"Can\'t load selected theme. Please check your media folder permissions.","Can\ ' t carregar tema selecionado. Por favor verifique as permissões de pasta de mídia."
"Can\'t open submission form.","Não foi possível abrir formulário de envio."
"Can\'t read file ""%s"".","Não foi possível ler arquivo ""%s""."
"Can\'t remove the item.","Não foi possível remover o item."
"Can\'t reset theme.","Não foi possível reiniciar o tema."
"Can\'t save address.","Não foi possível salvar endereço."
"Can\'t save the customer.","Não foi possível salvar o cliente."
"Can\'t save theme.","Não foi possível salvar o tema."
"Can\'t show configuration.","Não foi possível exibir configuração."
"Can\'t specify product.","Não foi possível especificar o produto."
"Can\'t submit application.","Não foi possível enviar a aplicação."
"Can\'t update cart.","Não foi possível atualizar o carrinho."
"Can\'t write to file ""%s"".","Não foi possível escrever no arquivo ""%s""."
Cancel,Cancelar
Canceled,Cancelado
Cancelled,Cancelado
"Cannot apply gift card.","Não é possível aplicar cartão presente."
"Cannot load theme ""%s"".","Não foi possível carregar o tema ""%s""."
"Cannot redeem Gift Card.","Não é possível resgatar Gift Card."
"Cannot remove gift card.","Não é possível remover o cartão de presente."
"Cannot save theme ""%s"". Incorrect data received","Não foi possível salvar o tema ""%s"". Dados incorretos recebidos"
"Card Verification Number","Número de Verificação do Cartão"
"Card verification number is wrong","Número de verificação do cartão errado"
Carrier,Transportadora
Cart,Carrinho
"Cart has been updated.","Carrinho de compras foi atualizado."
"Cart has some errors.","Carrinho de compras possui alguns erros."
"Cart is empty.","Carrinho está vazio."
"Catalog Only App?","Aplicativo Apenas Catálogo?"
"Category Button Color","Cor do Botão de Categoria"
"Category Item Background Color","Cor de Fundo do Item da Categoria"
Chairs,Cadeiras
"Change Orientation","Alterar Orientação"
"Change Password","Alterar Senha"
"Changes have been saved to theme.","As alterações foram salvas com o tema."
"Checkout has been initialized.","Checkout foi inicializado."
City,Cidade
"Color Themes","Cores de Temas"
Colors,Cores
Company,Empresa
Completed,Completado
"Confirm New Password","Confirmar Nova Senha"
"Confirm Password","Confirmar Senha"
"Contact Email","E-mail de Contato"
"Contact Information","Informações de Contato"
"Container is not defined.","Recipiente não está definido."
Content,Conteúdo
Copyright,Copyright
"Copyright Page Logo","Copyright Logo da Página"
"Copyright Page Logo <br />(iPhone 4 retina)","Copyright logotipo da página <br /> (Retina iPhone 4)"
"Countries Payment Applicable From","Aplicável a partir de países Pagamento"
Country,País
"Country options don\'t recognized for ""%s"".","opções País Don \ 't reconhecido por ""%s""."
"Coupon code %s is not valid.","Código do cupom %s não é válido."
"Coupon code %s was applied.","Código do cupom %s foi aplicado."
"Coupon code is empty.","Código do cupom é branco."
"Coupon code was canceled.","Código do cupom foi cancelado."
"Creating a Template is allowed only for applications which have device type iPhone.","Criando um Template que permite apenas aplicativos do tipo iPhone."
"Credit Card","Cartão de crédito"
"Credit Card %s","Cartão de Crédito %s"
"Credit Card Number","Número do Cartão de Crédito"
"Credit Card Type","Tipo de Cartão de Crédito"
"Credit card number does not match credit card type.","Número do cartão de crédito não confere com tipo de cartão."
"Current Balance: %s","Saldo atual: %s"
"Current Password","Senha Atual"
"Currently, PayPal MEP is not available for the Android application","Atualmente, o PayPal MEP não está disponível para a aplicação do Android"
"Custom App Icon","App Icone Personalizado"
"Custom App Icon <br />(iPhone 4 retina)","Custom ícone App <br /> (Retina iPhone 4)"
"Custom Colors","Cores Personalizadas"
"Customer authentication problem.","Problemas na autenticação de cliente."
"Customer balance available in enterprise version of Magento only.","Saldo disponível na versão enterprise do Magento apenas do cliente."
"Customer balance is disabled for current store","Saldo do cliente está desabilitado para armazenamento atual"
"Customer email not specified.","E-mail de cliente não informado."
"Customer logout problem.","Problemas ao desconectar cliente."
"Customer not logged in.","Cliente não conectado."
DD,DD
Date,Data
"Date Created","Data de Criação"
"Date Submitted","Data de Envio"
"Date Updated","Data de Atualização"
Day,Dia
"Deeper Messaging and Engagement with Rich Push.","Mensagens mais profundo e Engajamento com Empurre Rich."
"Default Billing Address","Endereço de Cobrança Padrão"
"Default Shipping Address","Endereço de Envio Padrão"
"Default Theme","Tema Padrão"
Delete,Excluir
"Delete theme","Excluir tema"
Deleted,Excluído
Description,Descrição
"Description that appears in Android Market. %s chars maximum. ","Descrição que aparece na Android Market. %s Máximo chars."
"Description that appears in the iTunes App Store. %s chars maximum. ","Descrição que aparece na iTunes App Store. %s Máximo chars."
"Deselect All","Desmarcar tudo"
Design,Desenho
Device,Dispositivo
"Device Information","Informação do Dispositivo"
"Device Type","Tipo de Dispositivo"
"Device doesn\'t recognized. Unable to load a template.","Dispositivo não reconhecido. Não foi possível carregar o template."
"Device doesn\'t recognized: ""%s"". Unable to load a helper.","Dispositivo não reconhecido: ""%s"". Não foi possível carregar ajuda."
"Device doesn\'t recognized: ""%s"". Unable to load preview model.","Dispositivo doesn \ 't reconheceu: ""%s"". Não é possível carregar modelo de visualização."
Edit,Editar
"Edit AirMail Message","Editar Mensagem AirMail"
"Edit AirMail Message Queue #%s","Editar Fila de Mensagem AirMail #%s"
"Edit App ""%s""","Editar App ""%s"""
"Edit Filter","Editar Filtro"
"Edit Template ""%s""","Editar Template ""%s"""
"Element with id %s already exists","Elemento com id %s já existe"
Email,Email
"Email Address","Endereço de e-mail"
"Enable AirMail Message Push notification","Habilitar notificação de mensagem AirMail Push"
"Enable Facebook","Habilitar Facebook"
"Enable Flurry Analytics","Habilitar Flurry Analytics"
"Enable Flurry Analytics for the merchant.","Habilitar Flurry Analytics para vendedores."
"Enable LinkedIn","Habilitar LinkedIn"
"Enable Standard Checkout","Habilitar Standard Checkout"
"Enable Twitter","Habilitar Twitter"
"Error while processing file ""%s"".","Erro ao processar arquivo ""%s""."
"Error while reading data from Payment Bridge. Please, try again.","Erro ao ler dados a partir do pagamento Bridge. Por favor, tente novamente."
"Error while uploading file ""%s"".","Erro ao enviar arquivo ""%s""."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", ""jpeg"", ""gif"", ""png"" are allowed.","Erro ao enviar arquivo ""%s"". Tipo de arquivo não permitido. Apenas ""jpg"", ""jpeg"", ""gif"", ""png"" são permitidos."
Error.,Erro.
"Expiration Date - Month","Expira na Data – Mês"
"Expiration Date - Year","Expira na Data – Ano"
"Expires: %s","Expirar: %s"
"Extend the life of your app with Urban Airship Push Notifications.","Prolongar a vida do seu aplicativo com Push Notifications Urban Airship."
Extensions,Extensões
"FILTERS APPLIED","FILTROS APLICADOS"
"Facebook API","Facebook API"
"Facebook Application ID","Facebook Application ID"
Fax,Fax
"File can\'t be uploaded.","O arquivo pode \ 't ser carregado."
"File doesn\'t exist ""%s"".","Arquivo não existe ""%s""."
"First Name",Nome
"Flurry API Code","Flurry Código API"
"Flurry Analytics","Flurry Analytics"
"Flurry Analytics Site","Flurry Analytics Site"
Fonts,Fontes
Free,Grátis
"Funk Leaf","Funk Leaf"
General,Geral
"Get Content from CMS Page","Obter Conteúdo para Página CMS"
"Gift Card ""%s"" was added.","Gift Card ""%s"" foi adicionado."
"Gift Card ""%s"" was redeemed.","Gift Card ""%s"" foi resgatada."
"Gift Card ""%s"" was removed.","Gift Card ""%s"" foi removido."
"Gift Card (%s)","Cartão presente (%s)"
"Gift Card amount applied to order: %s","Quantidade de cartão presente aplicada a ordem: %s"
"Gift Card code is empty.","Código do cartão de presente está vazio."
"Gift Card: %s","Cartão do presente: %s"
"Gift card account available in enterprise version of Magento only.","Conta de cartão de presente disponível na versão enterprise do Magento apenas."
"Grand Total (Excl. Tax)","Valor Total (Excl. Tax)"
"Grand Total (Incl. Tax)","Valor Total (Incl. Tax)"
Guest,Visitante
"Header Background Color","Cor de Fundo do Cabeçalho"
"Header Font Color","Cor da Fonte do Cabeçalho"
"High Resolution Application Icon","Alta Resolução ícone de aplicativo"
Home,Início
"Hot Red","Hot Red"
"How do you rate this product?","Como você classifica este produto?"
"How to incorporate Urban Airship within your application:","Como incorporar a Airship urbano no âmbito de sua aplicação:"
ID,ID
"Icon that will appear on the user\'s device after they download your app. Recommended size: 48px x 48px.","Ícone que será exibido para o usuário \ 's de dispositivo depois que baixar o aplicativo. Recomendado size: 48px x 48px."
"Icon that will appear on the user\'s device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.","Ícone que será exibido para o usuário \ 's de dispositivo depois que baixar o aplicativo. Você não precisa aplicar um gradiente ou bordas moles (isto é feito automaticamente pela Apple). Recomendado size: 72px x 72px."
"Icon that will appear on the user\'s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.","Ícone que será exibido para o usuário \ 's de telefone depois que baixar o aplicativo. Você não precisa aplicar um gradiente ou bordas moles (isto é feito automaticamente pela Apple). Recomendado tamanho: 114px x 114px."
"Icon that will appear on the user’s phone after they download your app.  You do not need to apply a gradient or soft edges (this is done automatically by Apple).  Recommended size: 57px x 57px at 72 dpi.","Icone que irá aparecer aos usuários do telefone depois que baixarem seu aplicativo. Você não precisa aplicar efeitos de gradiente ou similares (isso é feito automaticamente pela Apple).  Tamanho recomendado: 57px x 57px at 72 dpi."
Icons,Icones
"If leave this field empty, the message will be sent immediately","Se o campo ficar em branco, a mensagem será enviada imediatamente"
"If you want to disable the cache on the application side, leave the field empty. Warning! When disabling cache, the application will take time to load each page.","Se você deseja desativar o cache do lado da aplicação, deixe o campo vazio. Atenção! Ao desabilitar a cache, o aplicativo vai levar tempo para carregar cada página."
"Image file was not found.","Arquivo de imagem não encontrado."
"Image that appears on first screen while your app is loading. Required size: 1024px x 768px.","Imagem que aparece na primeira tela, enquanto o seu aplicativo está carregando. tamanho necessário: 1024px x 768px."
"Image that appears on first screen while your app is loading. Required size: 320px x 455px.","Imagem que aparece na primeira tela, enquanto o seu aplicativo está carregando. tamanho necessário: 320px X 455px."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.","Imagem que aparece na primeira tela enquanto seu aplicativo é carregado. Tamanho necessário: 320px x 460px."
"Image that appears on first screen while your app is loading. Required size: 640px x 920px.","Imagem que aparece na primeira tela, enquanto o seu aplicativo está carregando. tamanho necessário: 640px X 920px."
"Image that appears on first screen while your app is loading. Required size: 768px x 1024px.","Imagem que aparece na primeira tela, enquanto o seu aplicativo está carregando. tamanho necessário: 768px x 1024px."
Images,Imagens
"In Queue","Na Fila"
"In Stock","Em Estoque"
"In addition, click here to review Urban Airship\'s Terms of Service: <a href=""%s"" target=""_blank"">click here</a>.","Além disso, clique aqui para rever Airship Urban \ 's Termos de Serviço: <a href=""%s"" target=""_blank"">clique aqui</a> ."
"In order to resubmit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","No pedido para reenviar seu app, você precisa primeiro comprar um <a href=""%s"" target=""_blank"">%s</a> do MagentoCommerce"
"In order to submit your app, you need to first purchase a <a href=""%s"" target=""_blank"">%s</a> from MagentoCommerce","No pedido para enviar sua app, você precisa primeiro comprar um <a href=""%s"" target=""_blank"">%s</a> do MagentoCommerce"
"Inactive Tabs","Tabs Inativas"
"Invalid XML.","XML Inválido."
"Invalid current password.","Senha atual inválida."
"Invalid customer data.","Dados do cliente inválido."
"Invalid data.","Dados inválidos."
"Invalid email address.","Endereço de e-mail inválido."
"Invalid item or wishlist.","Item ou lista de favoritos inválida."
"Invalid login or password.","Login ou senha inválidas."
"Invalid shipping method.","Método de envio inválido."
"Issue Number","Número de Segurança"
"It\'s not allowed to delete submitted application.","Não é permitido apagar aplicação enviada."
"Item has been added to cart.","Item foi adicionado ao carrinho."
"Item has been deleted from cart.","Item foi excluído do carrinho."
"Item has been removed from wishlist.","Item foi removido da lista favoritos."
"Items were updated. But can\'t update wishlist.","Itens atualizados. Mas não foram atualizados nos favoritos."
Key,Chave
Keywords,"Palavras Chaves"
Label,Descrição
"Large iTunes Icon","Icone Grande iTunes"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.","Icone Grande que aparece no iTunes App Store. Você não precisa aplicar efeitos gradiente e similares (isso é feito automaticamente pela Apple). Tamanho necessário: 512px x 512px."
"Last Name",Sobrenome
"LinkedIn API","LinkedIn API"
"LinkedIn API Key","LinkedIn chave de API"
"LinkedIn Secret Key","LinkedIn Chave Secreta"
"Loader Splash Screen","Tela de Apresentação a Carregar"
"Loader Splash Screen <br />(iPhone 4 retina)","Loader Splash Screen <br /> (Retina iPhone 4)"
"Loader Splash Screen <br />(landscape mode)","Loader Splash Screen <br /> (Modo paisagem)"
"Loader Splash Screen <br />(portrait mode)","Loader Splash Screen <br /> (Modo retrato)"
"Loading Preview...","Carregando Preview ..."
Locations,Locais
"Log In",Entrar
"Login and password are required.","Login e senha são obrigatórios."
"Logo in Header","Logo no Cabeçalho"
"Logo in Header image missing.","Logo à imagem de cabeçalho faltantes."
"Logout complete.","Desconectado completamente."
M.I.,M.I.
"MEP is PayPal\'s native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, or use it as your only checkout method for Magento mobile. PayPal MEP requires a <a href=""%s"">PayPal business account</a>","MEP é PayPal \ 's experiência verificação nativo para o iPhone. Você pode optar por usar MEP ao lado padrão checkout, ou usá-lo como seu método de verificação apenas para Magento móvel. PayPal MEP exige uma <a href=""%s"">conta empresarial PayPal</a>"
MM,MM
"Mailbox title","Mailbox título"
"Main Tabs","Tabs Principais"
"Make Inactive","Tornar Inativo"
"Make this app available in the following territories","Tornar este app disponível dos territórios seguintes"
"Manage Apps","Gerenciar Apps"
"Manage Mobile App","Gerenciar Mobile App"
"Maximum length is 140","Tamanho máximo é 140"
"Maximum length is 255","Tamanho máximo é 255"
"Merchant Label","Descrição do Vendedor"
"Message Queue","Fila da Mensagem"
"Message Settings","Configurações da Mensagem"
"Message Templates","Templates da Mensagem"
"Message Title","Título da mensagem"
"Message Type","Tipo da Mensagem"
"Message can be edited when status of the message is ""In Queue"" only.","Mensagem pode ser editada quando o status da mensagem só é ""Na fila""."
"Message content","Conteúdo da mensagem"
"Message title","Título da mensagem"
Mobile,Mobile
"Mobile Express Checkout has been canceled.","Mobile Express check-out foi cancelada."
"Mobile Express Checkout processed successfully.","Mobile Express Checkout processadas com êxito."
Month,Mês
More,Mais
"More Info","Mais Info"
"More Tabs","Mais Tabs"
"Name on Card","Nome no Cartão"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","Nome que aparece abaixo do seu aplicativo quando os usuários instalam-lo para seu dispositivo. Recomendamos escolher um nome que é de 10-12 caracteres e que os seus clientes irão reconhecer. %s Max chars."
"New AirMail Message","Nova Mensagem AirMail"
"New AirMail Message Queue","Nova Fila de Mensagem AirMail"
"New App","Novo App"
"New Password","Nova Senha"
"New Template","Novo Template"
Nickname,Nickname
"No Payment Information Required","Nenhuma informação de pagamento exigida"
"No items were specifed to update.","Nenhum item selecionado para atualizar."
"No items were updated.","Nenhum item foi atualizado."
"No product selected.","Nenhum produto selecionado."
"No shipping method required.","Nenhum método de envio necessário."
"No such file ""%s"".","Nenhum arquivo semelhante ""%s""."
"Not Submitted","Não Enviado"
Notice,Aviso
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","Uma ou mais palavras que descrevem sua aplicação. Palavras-chave são comparados aos usuários \ 'buscas na App Store e ajudar a retornar resultados de pesquisa com precisão. Separe palavras-chave com vírgulas. 100 caracteres é o máximo."
"Onepage checkout is disabled.","Página de checkout foi desabilitado."
"Only custom theme can be deleted","Somente tema personalizado pode ser excluído"
"Only default theme can be reset","Tema padrão só pode ser redefinida"
"Only free apps are allowed in this version.","Apenas apps grátis são permitidas nessa versão."
"Only registered users can write reviews. Please, log in or register.","Somente usuários registrados podem escrever comentários. Por favor, faça o login ou registre-se."
"Options menu items","Opções do menu de itens"
"Order #%s - %s","Ordem # %s-%s"
"Order Date: %s","Ordem Data: %s"
"Order id is not specified.","Identificação de ordem não é especificada."
"Order is not available.","Ordem não está disponível."
Ordered,Ordenou
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Formato de saída não é especificado. Por favor, especificar ""formato"" chave no Construtor, ou defini-la usando setFormat()."
"POST data is not valid.","Dados do POST inválidos."
Pages,Páginas
Password,"Senha  "
"Password fields cannot be empty.","Campo senha deve ser preenchido."
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","MECL de PayPal é a versão móvel do serviço de check-out Express da PayPal\. Você pode optar por usar o MECL ao lado de check-out padrão, ou usá-lo como seu único método de check-out para o Magento Mobile."
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal Mobile Embedded Payment (MEP)"
"PayPal Mobile Express Checkout","PayPal Mobile Express Checkout"
"PayPal Mobile Express Checkout Library (MECL)","PayPal Mobile Express Checkout Library (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token não existe."
"Payer Email: %s","E-mail do autor: %s"
"Payment Applicable From","Aplicável a partir de pagamento"
"Payment Bridge module unavailable.","módulo de pagamento Ponte indisponíveis."
"Payment Method","Forma de Pagamento"
"Payment Method has been set.","Método de Pagamento foi informado."
"Payment Methods","Métodos de Pagamento"
"Payment method was successfully set.","Método de pagamento foi informado com sucesso."
"Paypal MEP doesn\'t support checkout with any discount.","MEP PayPal doesn\ ' t apoiar check-out com qualquer desconto."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Por favor, <a href=""%s"" target=""_blank"">clique aqui</a> para ver como configurar e recuperar credenciais API."
"Please Select Application","Selecione Aplicação"
"Please Select Device Type","Selecione um Tipo de Dispositivo"
"Please agree to all the terms and conditions before placing the order.","Aceite todos os termos e condições antes de efetuar o pedido."
"Please create and save an application first.","Por favor, crie e salve um aplicativo pela primeira vez."
"Please enter ""App Title"".","Informe ""Título do App""."
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","Por favor, introduza um URL válido. Protocolo é necessário (http://, https:// ou ftp: / /)"
"Please enter a valid date.","Por favor introduza uma data válida."
"Please enter a valid email address. For example johndoe@domain.com.","Por favor insira um endereço de e-mail válido. Por exemplo johndoe@domain.com."
"Please enter issue number or start date for switch/solo card type.","Informe número de segurança ou data de início para tipo de cartão switch/solo."
"Please enter the Activation Key.","Informe a Chave de Ativação."
"Please enter the Copyright.","Informe o Copyright."
"Please enter the Description.","Por favor, digite a descrição."
"Please enter the Price.","Informe o Preço."
"Please enter the Resubmission Key.","Informe a Chave de Reenvio."
"Please enter the Title.","Informe o Título."
"Please make sure your passwords match.","Verifique se suas senhas conferem."
"Please select an option.","Por favor, selecione uma opção."
"Please select at least one country.","Selecione ao menos um país."
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Envie uma imagem para ""App Background (paisagem)"" campo de Desenho Tab."
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Envie uma imagem para ""App Background (retrato)"" campo de Desenho Tab."
"Please upload  an image for ""App Background"" field from Design Tab.","Envie uma imagem para ""App Cor de Fundo"" campo de Desenho Tab."
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","Por favor, fazer upload de uma imagem para ""Banner na Home Screen (modo paisagem)"" campo de Tab Design."
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","Por favor, fazer upload de uma imagem para ""Banner na Home Screen (modo retrato)"" campo de Tab Design."
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Envie uma imagem para ""Banner na Página Inicial"" campo de Desenho Tab."
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Envie uma imagem para ""Logo no Cabeçalho"" campo de Desenho Tab."
"Please use letters only (a-z or A-Z) in this field.","Por favor, use apenas letras (a-z ou A-Z) neste campo."
